id,name,host_id,host_name,neighbourhood_group,neighbourhood,lat,long,country,cancellation_policy,room_type,construction_year,price,service_fee,minimum_nights,number_of_reviews,last_review,reviews_per_month,review_rate_number,calculated_host_listings_count,availability_365,house_rules,instant_bookable_False,instant_bookable_True,instant_bookable_unknown,host_identity_verified_unknown,host_identity_verified_verified,price_per_night,availability_level,is_highly_rated,is_active,host_experience,is_expensive,price_category
31366238,"Great Studio Apartment, 15-20mins from Downtown,",53486543678,Katrina,Manhattan,Washington Heights,40.83699,-73.94113,United States,0.0,Entire home/apt,2021.0,609,122,3.0,76.0,2/9/2022,1.14,2.0,2.0,248.0,none,False,True,False,False,True,203.0,high,False,True,small,False,medium
48312459,Private Room rent temporary stay,83277445294,Munnesa,Queens,Jamaica,40.69172,-73.79495,United States,2.0,Private room,2021.0,411,82,1.0,109.0,7/30/2017,2.84,3.0,1.0,42.0,none,False,True,False,False,True,411.0,low,False,True,new,False,low
40413464,450ft Square Studio in Gramercy NY,72177813749,Adam,Manhattan,Kips Bay,40.73813,-73.98098,United States,2.0,Entire home/apt,2006.0,604,121,1.0,4.0,5/22/2016,0.09,3.0,1.0,225.0,none,True,False,False,False,False,604.0,high,False,True,new,False,medium
46156832,"Cozy 1 bedroom apt, Quiet, Near metro, East side",54662398531,Elena,Manhattan,Upper East Side,40.77052,-73.95485,,1.0,Entire home/apt,2004.0,582,116,1.0,0.0,,0.0,2.0,2.0,0.0,"To be helpful to you, I have prepared detailed arrival information and send that to you a few days before you arrive. I ask that you read the info carefully to help you enjoy your stay and ask that you send me a note indicating you have read all the information before your day of arrival. Thanks!",False,True,False,False,False,582.0,,False,False,small,False,medium
41911302,Sonder | Stock Exchange | Lovely 1BR + Kitchen,37103405188,Sonder (NYC),Manhattan,Financial District,40.70619,-74.01065,United States,0.0,Entire home/apt,2016.0,356,71,2.0,5.0,5/26/2019,1.43,3.0,327.0,268.0,none,True,False,False,False,False,178.0,high,False,True,,False,low
46186656,Lovely and cozy apartment in Williamsburg,67711006549,Giulia,Brooklyn,Williamsburg,40.70948,-73.94814,United States,2.0,Private room,2003.0,467,93,3.0,3.0,8/17/2017,0.12,3.0,1.0,0.0,"Since this is our permanent residence and not just a house we own to rent out, we very much hope our guests will treat it as it were their own and be kind and respectful of the space and our personal property in the home.  Please no parties or events and be aware that the upstairs neighbors have access to the backyard as that is shared space.  Taking your shoes off in the house keeps the floors and carpets clean.  Small, quiet pets will be considered upon request.",True,False,False,False,False,155.66666666666666,,False,True,new,False,medium
22725504,Soho Loft Experience,37387422671,Natalie,Manhattan,SoHo,40.72446,-73.99966,United States,2.0,Private room,2005.0,741,148,7.0,0.0,,0.0,2.0,1.0,88.0,"You are free to help yourself to the cereal, milk, granola, and juice on the top shelf.  We won't be home to make breakfast but you are welcome to enjoy the pre-made items.  Everything should be on the top shelf.",True,False,False,False,False,105.85714285714286,medium,False,False,new,True,medium
2288747,It's all about Bushwick BROOKLYN,35433530526,Madison,Brooklyn,Bushwick,40.68767,-73.91261,United States,1.0,Entire home/apt,2018.0,614,123,3.0,308.0,7/5/2019,4.11,1.0,1.0,207.0,none,False,True,False,False,True,204.66666666666666,high,False,True,new,False,medium
17371508,"Brooklynite Room, 10 mins to Williamsburg/LES/City",50181688104,Roberto,Brooklyn,Bedford-Stuyvesant,40.69251,-73.9301,United States,1.0,Private room,2006.0,1120,224,1.0,5.0,9/1/2018,0.46,5.0,3.0,59.0,"House Rules include no smoking, no illegal drugs, no pets, no entertaining others. Please be respectful of your wonderful neighbors while in the apartment.",True,False,False,False,False,1120.0,medium,True,True,small,True,high
52797135,Local hosts. Luxurious room few blocks to Q train,45523346406,Derek,Brooklyn,Midwood,40.61962,-73.96262,United States,2.0,Private room,2006.0,455,91,3.0,5.0,9/26/2018,0.36,2.0,1.0,67.0,No Smoking.  No Pets.,False,True,False,False,False,151.66666666666666,medium,False,True,new,False,medium
32032312,2 bedroom apt with patio **Close to train & bus**,66576991378,Sonam,Queens,Corona,40.74416,-73.8668,United States,0.0,Entire home/apt,2009.0,884,177,2.0,27.0,1/30/2022,3.32,4.0,1.0,246.0,none,False,True,False,False,True,442.0,high,False,True,new,True,high
49343050,Peaceful and Spacious Master Bedroom,86705467453,Janet,Manhattan,Gramercy,40.73517,-73.98176,United States,2.0,Private room,2015.0,848,170,2.0,3.0,11/25/2017,0.14,5.0,1.0,0.0,Female first please. Please keep the space quiet and clean.,True,False,False,False,False,424.0,,True,True,new,True,high
1035026,unknown,22028915442,Agata,Brooklyn,Williamsburg,40.71185,-73.96204,United States,1.0,Private room,2012.0,294,59,2.0,42.0,6/30/2019,0.38,3.0,1.0,96.0,I expect them to come and go quietly and to let me know their schedule as soon as they know it. During the week people need to check in before 8AM or after 6PM,True,False,False,True,False,147.0,medium,False,True,new,False,low
35333961,*3 Bedroom TWO BLOCKS FROM FOREST HILLS STADIUM*,94384140323,Gabrielle,Queens,Forest Hills,40.71752,-73.85194,United States,2.0,Entire home/apt,2015.0,201,40,1.0,2.0,11/27/2021,0.47,2.0,1.0,88.0,none,False,True,False,False,True,201.0,medium,False,True,new,False,low
52521537,Nice Bedroom A in Bushwick,88640957683,Jay,Brooklyn,Bedford-Stuyvesant,40.67964,-73.90675,United States,2.0,Private room,2007.0,533,107,1.0,58.0,6/23/2019,3.65,3.0,6.0,152.0,#NAME?,True,False,False,False,True,533.0,medium,False,True,experienced,False,medium
23672699,"ALL NEW LUXURY APT- 1ST FL 4BR/2 BTH,10MIN-JFK/LGA",24151232303,Az,Queens,Jamaica Hills,40.71378,-73.80292,United States,0.0,Entire home/apt,2019.0,202,40,1.0,11.0,7/6/2019,7.5,2.0,2.0,280.0,none,True,False,False,False,False,202.0,high,False,True,small,False,low
37290760,Bronx zoo & Botanical Garden one walk away,13609838900,Rosalia,Bronx,West Farms,40.84385,-73.88342,United States,1.0,Entire home/apt,2006.0,508,102,7.0,2.0,4/20/2021,0.13,5.0,3.0,364.0,none,False,True,False,False,False,72.57142857142857,high,True,True,small,False,medium
5754982,Charming Home in Brooklyn Townhouse,47699313540,Eva Maria,Brooklyn,Bedford-Stuyvesant,40.68023,-73.91047,United States,2.0,Entire home/apt,2017.0,416,83,2.0,92.0,6/30/2019,1.95,5.0,2.0,305.0,none,False,True,False,False,False,208.0,high,True,True,small,False,low
35296405,A+ Location (4 Studio APTs Selected at Check-In),12720594671,Nomad,Manhattan,Midtown,40.74696,-73.98677,United States,1.0,Private room,2017.0,595,119,1.0,3.0,11/28/2021,0.38,3.0,53.0,175.0,none,True,False,False,False,True,595.0,medium,False,True,professional,False,medium
27187536,"Location is Everything, plus all this!  NYC Luxury",95903680314,Amy,Manhattan,Upper West Side,40.77219,-73.98991,United States,0.0,Entire home/apt,2003.0,832,166,2.0,0.0,,0.0,3.0,1.0,15.0,"As the apartment is currently occupied by students, I ask that guest don't host parties here!",False,True,False,False,True,416.0,low,False,False,new,True,high
21857841,2 bedroom in Astoria Queens 20 minutes to NYC,4439920110,Maria,Queens,Long Island City,40.7615,-73.94323,United States,2.0,Entire home/apt,2005.0,303,61,2.0,0.0,,0.0,2.0,1.0,83.0,"Please remove your shoes as you enter the apartment. Please respect my neighbors and honor my home â€“Â no parties, no ""guests"", no drugs, no orgies, no pets, no beer pong, no dinosaurs.",True,False,False,False,True,151.5,medium,False,False,new,False,low
6560788,Beautiful 1 Bedroom Apartment,48174761730,Daniel,Brooklyn,Bedford-Stuyvesant,40.68927,-73.95277,United States,2.0,Entire home/apt,2017.0,199,40,1.0,0.0,,0.0,1.0,1.0,305.0,"No pets, no smoking or partying.  No rental to guests under 25.",True,False,False,False,False,199.0,high,False,False,new,False,low
37090827,"NYC Yankee Village, 15 mins to Columbus Circle.",68816873072,Sharon,Bronx,Concourse Village,40.83129,-73.92021,United States,2.0,Entire home/apt,2016.0,905,181,4.0,55.0,6/10/2021,1.04,4.0,3.0,63.0,none,False,True,False,False,True,226.25,medium,False,True,small,True,high
10133617,3 br 80s light loft in Lower East Side / Chinatown,29123870173,Luke,Manhattan,Lower East Side,40.71258,-73.9901,United States,1.0,Entire home/apt,2018.0,290,58,4.0,6.0,1/4/2019,0.31,3.0,1.0,213.0,none,True,False,False,False,False,72.5,high,False,True,new,False,low
4499604,Victorian with Stunning Views of NYC Harbor,36692554305,William,Staten Island,St. George,40.64571,-74.07835,United States,0.0,Entire home/apt,2011.0,144,29,1.0,0.0,,0.0,5.0,1.0,411.0,none,False,True,False,False,True,144.0,,True,False,new,False,low
53557652,Weekend Astoria Charmer,32520830799,Maegan,Queens,Long Island City,40.75533,-73.91936,United States,0.0,Shared room,2006.0,428,86,1.0,5.0,6/24/2018,0.37,5.0,1.0,0.0,none,True,False,False,False,True,428.0,,True,True,new,False,low
4809445,This cozy space is a newly renovate,86823234834,Ron,Brooklyn,Bedford-Stuyvesant,40.68168,-73.9368,United States,0.0,Entire home/apt,2018.0,737,147,3.0,91.0,1/1/2019,2.0,3.0,1.0,300.0,none,True,False,False,False,True,245.66666666666666,high,False,True,new,True,medium
21984870,Classic Comfort Private Suite in the Heights,654314629,Chris,Manhattan,Washington Heights,40.85229,-73.9394,United States,2.0,Private room,2019.0,452,90,2.0,0.0,,0.0,2.0,1.0,365.0,none,True,False,False,False,False,226.0,high,False,False,new,False,medium
22101958,Newly Renovated Garden Apt in Brooklyn Brownstone!,84293989110,Jamie,Brooklyn,Clinton Hill,40.69205,-73.96646,United States,1.0,Entire home/apt,2004.0,1006,201,2.0,41.0,7/1/2019,5.42,3.0,1.0,60.0,none,True,False,False,False,True,503.0,medium,False,True,new,True,high
53311326,Beautiful Townhouse,36472639876,James,Brooklyn,Prospect-Lefferts Gardens,40.66247,-73.95011,United States,1.0,Entire home/apt,2017.0,741,148,4.0,1.0,6/3/2018,0.07,5.0,1.0,21.0,"First and foremost, treat this house like you would like your guests to respect and treat yours. No shoes in the house (slippers will be provided to you upon your arrival). Clean up after yourself & turn lights off whenever leaving a space, specially on our roof deck.  There is no smoking in the apartment or on the roof deck. Guests are not allowed to have other guests come over.",True,False,False,False,True,185.25,low,True,True,new,True,medium
22263781,It's a Delightful Day in Bed-Stuy!,5566250252,Andrew,Brooklyn,Cypress Hills,40.67627,-73.90795,United States,0.0,Private room,2017.0,454,91,1.0,57.0,7/4/2019,7.57,2.0,5.0,199.0,#NAME?,False,True,False,False,False,454.0,medium,False,True,small,False,medium
33542852,Clean 3 and cozy private room,6496612286,Sherry,Queens,Flushing,40.76092,-73.79552,United States,0.0,Private room,2019.0,907,181,1.0,20.0,1/2/2022,0.66,3.0,3.0,270.0,none,False,True,False,False,False,907.0,high,False,True,small,True,high
30707896,SEE SKYLINE VIEWS from PORCH 15 MIN TIMES SQUARE!,88113465146,Emily,Manhattan,Hell's Kitchen,40.76851,-73.99601,United States,0.0,Entire home/apt,2017.0,363,73,4.0,109.0,2/15/2022,2.11,4.0,5.0,12.0,none,True,False,False,False,False,90.75,low,False,True,small,False,low
21651833,New York Moments (Ladies Only),67297191956,Julia,Manhattan,Kips Bay,40.74319,-73.98074,United States,1.0,Shared room,2021.0,664,133,2.0,1.0,1/1/2019,0.16,5.0,1.0,365.0,none,True,False,False,False,False,332.0,high,True,True,new,True,medium
29454175,Sweet Living in the East Village,51929204722,Diana,Manhattan,East Village,40.72837,-73.98075,United States,0.0,Entire home/apt,2008.0,610,122,1.0,89.0,2/26/2022,4.96,2.0,1.0,319.0,none,True,False,False,False,True,610.0,high,False,True,new,False,medium
29350895,An Authentic Brownstone Experience,22195797228,Kristie,Brooklyn,Fort Greene,40.69636,-73.97257,United States,0.0,Entire home/apt,2014.0,91,18,2.0,4.0,2/27/2022,2.86,5.0,1.0,31.0,none,False,True,False,False,True,45.5,low,True,True,new,False,low
21112788,1 BR /stove /fridge / bath/ living rm 20 mins nyc,94353153770,Paul,Bronx,Wakefield,40.89502,-73.85071,United States,0.0,Entire home/apt,2010.0,212,42,7.0,3.0,5/3/2019,0.63,4.0,4.0,242.0,Parties and smoking are not allowed under any circumstances and incur significant fees. Pets may be considered with pre-approval and an additional pet fee.,False,True,False,False,False,30.285714285714285,high,False,True,small,False,low
26306617,Comfy  Cozy,34355631523,Joseph,Brooklyn,Fort Hamilton,40.61822,-74.03538,United States,0.0,Private room,2020.0,532,106,1.0,1.0,6/23/2019,1.0,4.0,1.0,322.0,No Smoking and No Pets,False,True,False,False,True,532.0,high,False,True,new,False,medium
46882554,Sun-Filled Artist's Duplex In Heart of W. Village,71664293407,Hannah,Manhattan,West Village,40.73465,-74.00139,United States,1.0,Entire home/apt,2015.0,612,122,2.0,0.0,,0.0,2.0,1.0,0.0,none,True,False,False,False,True,306.0,,False,False,new,False,medium
46071225,"One-bedroom, two-bathroom apartment in Brooklyn.",43600912772,Nicholas,Brooklyn,Crown Heights,40.67466,-73.95163,United States,0.0,Private room,2021.0,537,107,1.0,1.0,7/8/2017,0.04,5.0,2.0,0.0,none,False,True,False,False,True,537.0,,True,True,small,False,medium
27914915,newyork guest house shared room,27512654176,Jin,Manhattan,Chelsea,40.74643,-73.99105,United States,1.0,Shared room,2007.0,870,174,1.0,0.0,,0.0,3.0,3.0,352.0,NO Smoking.,False,True,False,False,True,870.0,high,False,False,small,True,high
13326463,Specious and cozy NYC apartment,16729422766,Natalia,Manhattan,Harlem,40.81053,-73.94332,United States,1.0,Entire home/apt,2019.0,541,108,2.0,23.0,6/2/2019,0.85,3.0,1.0,14.0,"No smoking  Smoking and the use of marijuana, tobacco or nicotine in any form is not permitted anywhere on the property (inside or out).  Including, but not limited to; Cigarettes, Pipes, E-cigarettes, Cigars, Hookahs, Bidis, Kreteks, Chewing tobacco, Snuff, Snus, Pellets and other candy-like forms of tobacco.  No parties  There should be no more than 4 people sleeping in the apartment unless other arrangements have been made at the time of booking. Please note that the back yard is not intended for use by Airbnb guests. Please remember that we live in the house too.  You will hear us from time to time as we move around and we will hear you as well and that is to be expected (the sound proofing in the house is not great), but please try to keep things quite after 11pm. We have a tan dog named Marco and a black cat named Pana.  They are both very friendly with people, but they don't share well with other animals, so please no pets in the house.",True,False,False,False,True,270.5,low,False,True,new,False,medium
1041654,Cool Room in Hell's Kitchen,44843744875,Charlie,Manhattan,Hell's Kitchen,40.76342,-73.98865,United States,1.0,Private room,2017.0,603,121,7.0,23.0,6/1/2019,0.43,3.0,1.0,96.0,none,True,False,False,False,True,86.14285714285714,medium,False,True,new,False,medium
34995401,comfortable furnished 1-bedroom apartment in HK,63609127584,Orel,Manhattan,Hell's Kitchen,40.76849,-73.98946,United States,0.0,Entire home/apt,2015.0,459,92,3.0,3.0,12/9/2021,0.76,2.0,1.0,139.0,none,True,False,False,False,False,153.0,medium,False,True,new,False,medium
3081850,Williamsburg Lodge (the best home in Brooklyn),53669996190,Paul & MarÃ§al,Brooklyn,Williamsburg,40.70868,-73.95343,United States,0.0,Private room,2006.0,242,48,3.0,152.0,6/26/2019,2.67,3.0,1.0,303.0,No smoking.,False,True,False,False,False,80.66666666666667,high,False,True,new,False,low
30017521,Good and relax close to city and airports,49139723032,George,Queens,Middle Village,40.71559,-73.8888,United States,0.0,Private room,2011.0,1137,227,2.0,11.0,2/21/2022,1.56,3.0,4.0,351.0,none,True,False,False,False,False,568.5,high,False,True,small,True,high
14622711,"Beautiful Double Room in the heart of Astoria, NY",52653812078,David,Queens,Astoria,40.76469,-73.91094,United States,1.0,Private room,2019.0,1130,226,1.0,3.0,8/13/2017,0.13,1.0,1.0,0.0,"Please be courteous of our neighbors!  We love them all and hope you do to! On requesting a reservation of the apartment please extend to us a description of your visit, with whom you will be traveling, and your arrival time.  Also, please make certain your picture is uploaded on to your profile.  We give preference for those who have verifications.  On confirmation of your booking, we will email to you the address, entry instructions, and other pertinent instructions.  Airbnb will collect the entire amount at the time of your reservation confirmation including the security deposit (which will be released 48 hours after your checkout date).  Our cancellation policy is strict and any cancellation outside of seven days in advance will allow for a 50 percent refund.   There will be a contract exchange for this property which will include keeping noise to respectful level, no more than six renters at a time (without express permission/acceptance from the hosts).   Guests must have a credit",False,True,False,False,False,1130.0,,False,True,new,True,high
24921449,Cozy bedroom with patio in  townhouse in Brooklyn,52654189332,Leandro And Julia,Brooklyn,Bedford-Stuyvesant,40.68775,-73.9277,United States,2.0,Private room,2012.0,488,98,4.0,1.0,6/16/2019,1.0,5.0,3.0,23.0,none,True,False,False,False,True,122.0,low,True,True,small,False,medium
47501130,Private room in the hearth of NYC,3449335904,Thomas,Manhattan,Midtown,40.75771,-73.96872,United States,1.0,Private room,2013.0,164,33,3.0,3.0,1/2/2017,0.07,4.0,1.0,198.0,"No smoking, No pets. No shoes in the house. Visitors are permitted in the common area only. Please use the dining room to enjoy your meals. Also please refrain using an electronic device while having your meal. Quiet time between 10:00pm-6:00am.",True,False,False,False,True,54.666666666666664,medium,False,True,new,False,low
27814949,Cosy and quiet studio near Columbia University,76889127855,Maria,Manhattan,Morningside Heights,40.8075,-73.96679,United States,2.0,Entire home/apt,2016.0,75,15,3.0,,,0.0,4.0,1.0,40.0,none,True,False,False,False,True,25.0,low,False,False,new,False,low
16486171,Minimalist Union Square Studio Apartment,29259183784,Jared,Manhattan,Greenwich Village,40.73616,-73.99614,United States,2.0,Private room,2008.0,944,189,5.0,4.0,8/19/2018,0.22,2.0,1.0,0.0,#NAME?,False,True,False,False,True,188.8,,False,True,new,True,high
19307872,1 bedroom apt in an awesome part of town,31900839338,Georges,Manhattan,West Village,40.73026,-74.00392,United States,2.0,Entire home/apt,2015.0,451,90,2.0,2.0,7/1/2018,0.16,5.0,1.0,2.0,No Smoking and please clean dishes before departure.,False,True,False,False,False,225.5,low,True,True,new,False,medium
48784675,Private Room in Dumbo Loft,23651230674,David,Brooklyn,DUMBO,40.704,-73.98464,United States,2.0,Private room,2008.0,670,134,3.0,23.0,4/15/2017,0.63,1.0,1.0,161.0,Respectable,False,True,False,False,True,223.33333333333334,medium,False,True,new,True,medium
44898140,Specious and cozy NYC apartment,30887595331,Natalia,Manhattan,Harlem,40.81053,-73.94332,United States,0.0,Entire home/apt,2019.0,541,108,2.0,23.0,6/2/2019,0.85,3.0,1.0,14.0,"No smoking  Smoking and the use of marijuana, tobacco or nicotine in any form is not permitted anywhere on the property (inside or out).  Including, but not limited to; Cigarettes, Pipes, E-cigarettes, Cigars, Hookahs, Bidis, Kreteks, Chewing tobacco, Snuff, Snus, Pellets and other candy-like forms of tobacco.  No parties  There should be no more than 4 people sleeping in the apartment unless other arrangements have been made at the time of booking. Please note that the back yard is not intended for use by Airbnb guests. Please remember that we live in the house too.  You will hear us from time to time as we move around and we will hear you as well and that is to be expected (the sound proofing in the house is not great), but please try to keep things quite after 11pm. We have a tan dog named Marco and a black cat named Pana.  They are both very friendly with people, but they don't share well with other animals, so please no pets in the house.",False,True,False,False,False,270.5,low,False,True,new,False,medium
45879577,See for yourself :),82931568765,Zachary,Brooklyn,Bushwick,40.68663,-73.90721,United States,1.0,Private room,2005.0,747,149,3.0,8.0,9/29/2017,0.32,3.0,1.0,0.0,"House Rules 1. All bookings made at least a week before check in are fully refundable if cancelled within 24 hours of booking. After this, you will receive a 50% refund if you cancel at least 7 days before the start of your trip. 2. Check-in time is any time after 4 pm local time. If the unit is ready earlier, weâ€™ll let you know. Check-out is normally 11 am local time, but weâ€™d be happy to extend it as long as we donâ€™t have a cleaning scheduled. Just let us know.  3. All bookings require a security deposit of at least $300. 4. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in, we'll need a photo of your ID.  5. Donâ€™t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we donâ€™t allow pets in most of our apartments. 7. Unless youâ€™re staying in one of our specialty apartments, we donâ€™t allow parties or excessive noise. 8. I",False,True,False,False,False,249.0,,False,True,new,True,medium
45441051,Cozy room in the heart of LES!,75648389329,Sara,Manhattan,Lower East Side,40.71826,-73.98455,United States,2.0,Private room,2011.0,1137,227,2.0,42.0,6/24/2019,1.64,1.0,1.0,71.0,none,True,False,False,False,True,568.5,medium,False,True,new,True,high
56594749,Luxury apartment in the heart of Williamsburg,16971408170,Florian,Brooklyn,Williamsburg,40.71809,-73.95383,United States,0.0,Entire home/apt,2008.0,511,102,3.0,2.0,1/1/2018,0.07,2.0,1.0,0.0,Taking off shoes will be appreciated!,True,False,False,False,False,170.33333333333334,,False,True,new,False,medium
31987575,Private 2 bed guest suite in our shared Duplex Apt,92286087620,Tom,Brooklyn,Bedford-Stuyvesant,40.69135,-73.92896,United States,0.0,Private room,2012.0,960,192,1.0,163.0,1/30/2022,2.59,2.0,3.0,17.0,none,True,False,False,False,True,960.0,low,False,True,small,True,high
21255834,Hostel- Twin-sized Bed in Shared Room in Brooklyn,58860008538,Nick,Brooklyn,Bushwick,40.70442,-73.91707,United States,2.0,Shared room,2019.0,814,163,4.0,27.0,6/18/2019,3.01,3.0,5.0,49.0,none,False,True,False,False,False,203.5,low,False,True,small,True,medium
40342770,Huuuge Sunny Central Park REAL 2 bedroom 1.5 baths,70499231455,Lo,Manhattan,Midtown,40.76391,-73.9782,United States,0.0,Entire home/apt,2004.0,299,60,6.0,40.0,9/1/2018,0.58,5.0,1.0,365.0,none,True,False,False,False,True,49.833333333333336,high,True,True,new,False,low
8275679,Best of Both Worlds Chelsea Studio,89794951455,John,Manhattan,Chelsea,40.74676,-73.99562,United States,2.0,Entire home/apt,2018.0,274,55,4.0,52.0,7/17/2017,1.25,4.0,1.0,203.0,none,False,True,False,False,True,68.5,high,False,True,new,False,low
4712240,"Big, bright Park Slope 2.5 bedroom!",87680065630,Ainsley,Brooklyn,South Slope,40.66437,-73.9823,United States,1.0,Entire home/apt,2017.0,318,64,3.0,14.0,7/22/2017,0.25,3.0,1.0,222.0,"Please let me know a head your checking in and checking out  time. I request the guest to be respectable. Only the guest is allowed to stay in the room, pets and smoking not allowed. Please shut off all lights and electrical appliances when you not using the premises.",True,False,False,False,False,106.0,high,False,True,new,False,low
19452022,"Sunny, CENTRAL Williamsburg Room with Rooftop",89064475221,Samantha,Brooklyn,Williamsburg,40.71446,-73.95992,United States,2.0,Private room,2015.0,297,59,1.0,4.0,8/13/2018,0.33,2.0,1.0,0.0,Please leave the home as it was when you entered :),False,True,False,False,True,297.0,,False,True,new,False,low
23177838,Tribeca Loft,33175510485,Jon,Manhattan,Tribeca,40.71943,-74.00435,United States,0.0,Entire home/apt,2016.0,187,37,1.0,2.0,6/14/2019,0.4,5.0,3.0,38.0,none,False,True,False,False,False,187.0,low,True,True,small,False,low
41843369,Stylish 1BR with back patio in Hell's Kitchen,79648932276,Hunter,Manhattan,Theater District,40.76106,-73.98694,United States,1.0,Entire home/apt,2012.0,843,169,2.0,0.0,,0.0,5.0,1.0,0.0,none,False,True,False,False,True,421.5,,True,False,new,True,high
12264942,Beautiful Room in Bed-Stuy w/ Bridge Theme,74268543370,Ava,Brooklyn,Bedford-Stuyvesant,40.69379,-73.93645,United States,0.0,Private room,2019.0,80,16,1.0,93.0,5/31/2019,3.0,3.0,2.0,2.0,"* AGAIN FOR EMPHASIS ***** we aren't supposed to smoke in the building, but I do, and I don't mind if you do, too. ******* Folks with emotional or physical or psychosocial sensitivities or preconceptions surrounding tobacco use may wish to find different accommodations. The floor plan is fairly open and ventilation is good, but I'm sure it smells like smoke to those people who simply cannot stand the smell of smoke, and I don't want to hear it. This is a young neighborhood, and you may encounter some instances of behavior that could be construed as ""party"", I.e loud music, drinking, incoherent girls stumbling barefoot down the sidewalk while their dates retrieve their footwear and attempt to steer them towards home... The street has it's own security people and they don't take kindly to loiterers . They are, however, quite helpful in emergencies (most of the time).",False,True,False,False,True,80.0,low,False,True,small,False,low
8561218,Serene Apartment Park Ave - UES,36117433721,Dana,Manhattan,Upper East Side,40.78464,-73.95142,United States,2.0,Entire home/apt,2008.0,264,53,4.0,3.0,9/21/2016,0.08,3.0,1.0,124.0,none,False,True,False,False,True,66.0,medium,False,True,new,False,low
15277739,Artist's Room in Prime Bushwick,20802992761,Lux,Brooklyn,Bushwick,40.701,-73.91986,United States,2.0,Private room,2020.0,66,13,1.0,77.0,7/7/2019,3.45,5.0,2.0,178.0,Smoking and drugs are not permitted on the property. Please remove outdoor shoes at the front door.,True,False,False,False,True,66.0,medium,True,True,small,False,low
56762096,Bushwick Modern Apartment // 1 Block from Subway,45050658238,Rachel,Brooklyn,Bushwick,40.69833,-73.9266,United States,0.0,Entire home/apt,2017.0,396,79,2.0,0.0,,0.0,2.0,1.0,0.0,Please make sure the front house doors are locked when leaving. Please return keys to lock box upon check-out. Please limit use of the 2nd floor resident's bathroom to nighttime breaks only. The back areas of house are being renovated and are off-limits.,True,False,False,False,False,198.0,,False,False,new,False,low
41040325,Charming Fort Greene park studio!,13674368235,Aaron,Brooklyn,Fort Greene,40.68791,-73.97438,United States,2.0,Entire home/apt,2005.0,997,199,2.0,2.0,9/18/2015,0.04,1.0,1.0,0.0,none,True,False,False,False,True,498.5,,False,True,new,True,high
55288008,"Huge room in great area, 25 minutes from Manhattan",27113773947,Daphna,Queens,Woodside,40.74588,-73.89721,United States,2.0,Private room,2005.0,790,158,4.0,4.0,12/14/2018,0.43,4.0,1.0,0.0,The home is not suitable for pets or children under 19,True,False,False,False,True,197.5,,False,True,new,True,medium
23547879,Beautiful airy apartment with private backyard.,87748674590,Raizy,Brooklyn,Sunset Park,40.66123,-73.9971,United States,1.0,Entire home/apt,2004.0,627,125,1.0,9.0,5/22/2019,2.03,5.0,1.0,35.0,none,False,True,False,False,False,627.0,low,True,True,new,True,medium
43578143,Wyndham Midtown 45 King Suite Times Square NYC,46368333708,Christine,Manhattan,Midtown,40.75361,-73.97215,United States,2.0,Entire home/apt,2012.0,1035,207,3.0,0.0,,0.0,1.0,3.0,0.0,none,False,True,False,False,True,345.0,,False,False,small,True,high
45069905,Lively SoHo/Quiet St/2 blocks Subway/Fast WiFi,4260780064,Only One,Manhattan,SoHo,40.72615,-74.00097,United States,1.0,Entire home/apt,2017.0,1176,235,1.0,83.0,6/25/2019,3.19,4.0,2.0,214.0,none,False,True,False,False,True,1176.0,high,False,True,small,True,high
16219963,Beautiful apartment in great Harlem neighborhood,13319223418,K.C.,Manhattan,Harlem,40.82645,-73.94457,United States,2.0,Entire home/apt,2019.0,902,180,3.0,23.0,5/31/2019,1.18,3.0,1.0,166.0,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties, pets and smoking are not allowed under any circumstances and incur significant fees.",False,True,False,False,True,300.6666666666667,medium,False,True,new,True,high
41678783,Great Space Location Location Location,54584533158,Burton,Manhattan,Kips Bay,40.74499,-73.97926,United States,1.0,Private room,2006.0,747,149,5.0,1.0,3/19/2018,0.06,4.0,2.0,0.0,none,False,True,False,False,True,149.4,,False,True,small,True,medium
27318431,Entire apartment 3BDR 2BR,52841728975,Jennifer,Brooklyn,Crown Heights,40.67398,-73.94669,United States,1.0,Entire home/apt,2010.0,711,142,1.0,0.0,,0.0,5.0,2.0,22.0,No Smoking. No Pets.,False,True,False,False,False,711.0,low,True,False,small,True,medium
15989653,Private garden studio in Brooklyn,51996257608,Nubia,Brooklyn,Gowanus,40.67585,-73.99653,United States,0.0,Entire home/apt,2009.0,317,63,2.0,13.0,9/12/2018,0.64,4.0,1.0,0.0,"Please bring your own daily essentials, I provide nothing as of now. Please take off your shoes when you get in the house. Please don't bring any friends over unless they are confirmed guests. Please keep quiet after midnight. When booking for a weekend, please book on a Friday and for at least 3 nights, as I will not be around on Saturdays and Sundays to accept bookings. If neighbors asks, just tell them you're here to visit a friend. Don't tell then your guests from AirBNB. Please let me know exactly what time you will get to my house, or at least an hour ahead. I am not always at home so I will have to go hand keys to you and I will only have limited time. Thanks!",False,True,False,False,True,158.5,,False,True,new,False,low
